29375,29347,29279,29176,29026,28851,28611,28370,28085,27889,27878,28021,28296,28631,28978,29383,29766,30188,30654,31140,31648,32149,32791,33495,33841,34079,34958,35507,36147,36974,37090,35855,34709,32827,32616,32934,33104,33975,34879,35818,36773,37756,38810,39754,40867,41624,42774,42410,41360,42192,42482,42878,43421,43708,43921,43141,41886,41399,40401,39903,39317,38729,37627,37120,36385,35824,36074,36710,36791,36866,36845,36812,37139,37316,37697,37902,38152,38214,38157,38133,38181,38161,38096,38074,38075,38070,38068
1797.9,1798.6,1800.4,1803.3,1807.4,1812.9,1819.9,1828.8,1839.9,1853.4,1869.3,1887.1,1906.5,1927.1,1948.7,1971.1,1994.2,2017.8,2041.3,2064.6,2087.3,2109.7,2131.6,2151.7,2169.9,2187.5,2203.1,2216,2226.4,2233.9,2238.9,2246.7,2259.5,2279.6,2306.4,2331.5,2355.7,2376.4,2391.6,2402,2407.6,2408.8,2405.5,2398.3,2387.5,2374.3,2360.3,2345.3,2332.7,2320.4,2307.3,2294.4,2281.1,2267.5,2253.5,2239.2,2227.3,2216.9,2208.5,2202.2,2198,2196.3,2198.6,2204.3,2211.3,2221.4,2231,2238.1,2244,2249.6,2255,2260.1,2263.9,2267.1,2269.5,2271,2272,2272.6,2273.2,2273.7,2274.2,2274.6,2275,2275.3,2275.6,2275.8,2275.8
-0.068462,-0.070002,-0.068534,-0.070264,-0.069987,-0.069264,-0.074073,-0.06069,-0.064091,-0.015694,0.0086076,0.037241,0.043061,0.047774,0.042831,0.049843,0.036736,0.05,0.039621,0.049869,0.036742,0.049084,0.05,0.049979,0.0013914,0.04714,0.049947,0.032752,0.04608,0.048515,-0.048519,-0.067529,-0.089255,-0.081568,0.035267,-0.0056546,0.034553,0.045175,0.048053,0.045394,0.048772,0.049912,0.04958,0.049928,0.049338,0.041001,0.049642,-0.080484,0.0085479,0.039847,0.0070614,0.031939,0.023044,0.012642,-0.00039371,-0.08704,-0.038261,-0.047821,-0.050909,-0.029285,-0.036334,-0.059362,-0.066191,-0.026447,-0.069764,-0.0063288,0.042485,0.040158,-0.011925,0.020736,-0.024315,0.030885,0.018795,0.036339,0.036084,0.027984,0.028728,-0.0061887,-0.0095267,0.0046941,0.0084442,-0.017961,-0.015783,-0.00081328,-0.0010645,-0.005439,-0.0039633
994,993.44,992.11,989.99,987.03,983.16,978.3,972.32,965.08,956.43,946.41,935.14,922.81,909.56,895.45,880.57,865.02,848.79,832.1,815.02,797.75,780.21,762.6,745.35,728.5,711.37,694.75,678.9,663.54,648.98,635.04,619.76,602.25,580.76,555.32,530.04,504.55,480.36,458.52,438.75,420.99,405.05,390.81,378.06,366.62,356.44,347.42,339.21,329.77,320.4,311.9,303.82,296.38,289.48,283.04,276.82,269.56,261.69,253.1,243.78,234.15,224.18,213.44,201.94,190.28,177.86,165.78,154.89,144.8,135.14,125.89,117.1,109.11,101.77,95.129,89.17,83.815,79.024,74.707,70.852,67.496,64.633,62.249,60.36,58.969,58.084,57.708
0.011417,-0.011417,0.010183,-0.010781,0.010264,-0.010858,0.010138,-0.004329,0.011423,0.014683,0.0078926,0.0056229,0.0012262,-0.0010252,0.001495,-0.0018194,0.00043783,0.00054267,-0.00048035,0.00038269,-0.001202,0.0021831,0.00060052,-0.0047051,-0.0029717,0.0097938,-0.0064346,0.0021025,0.0014319,-0.0048404,-0.014315,0.0055809,-0.010607,0.016894,0.0019447,-0.0019379,0.0058061,-0.00069341,0.0002865,0.00012365,-0.0001552,0.0010144,-0.0016445,0.0025143,-0.0041732,0.0053485,-0.011205,-0.0062984,0.01691,-0.0075015,0.0024018,0.00095031,-0.0023111,0.00070163,-0.0082825,-0.005411,0.01002,-0.0088566,0.007986,-0.003722,0.0026547,-0.0096295,0.010776,-0.0061001,0.0024972,0.011156,0.0073942,-0.011864,0.0023058,-0.0022895,-0.0019474,0.01249,-0.0087617,0.012086,-0.010626,0.0074661,-0.011771,-0.0056079,0.0011384,0.010198,-0.011508,-0.0097346,0.01118,0.0099686,-0.010728,0.0011276,0.009747
0,0.22865,0.76622,1.6103,2.7597,4.2128,5.9678,8.0224,10.374,13.019,15.954,19.176,22.68,26.461,30.515,34.837,39.419,44.257,49.344,54.674,60.238,66.031,72.044,78.269,84.699,91.324,98.137,105.13,112.29,119.6,127.07,134.68,142.42,150.27,158.24,166.31,174.46,182.69,190.99,199.34,207.74,216.17,224.62,233.08,241.55,250,258.43,266.83,275.18,283.48,291.71,299.86,307.93,315.89,323.75,331.49,339.1,346.56,353.88,361.04,368.03,374.84,381.47,387.9,394.12,400.14,405.93,411.49,416.82,421.91,426.75,431.33,435.65,439.71,443.49,446.99,450.21,453.15,455.79,458.15,460.2,461.96,463.41,464.56,465.4,465.94,466.17
32078,32246,32655,33288,34233,35392,37029,38824,41083,42993,43806,43656,42685,41383,40087,38512,37140,35613,33911,32182,30413,28730,26455,24093,23197,22705,20064,18639,17045,15118,14921,18156,21942,30080,31851,30935,30732,27238,23938,20870,18109,15613,13290,11485,9666.7,8564.6,7174.1,7462.3,8590,7537.1,7148.8,6679.5,6111.2,5798.4,5557.4,6127.7,7256.9,7714.5,8853.7,9473,10291,11214,13263,14397,16212,17834,17309,15799,15687,15586,15712,15863,15142,14782,13983,13574,13085,12970,13087,13142,13052,13097,13231,13278,13279,13290,13296
1189.6,1194.5,1206.7,1223.8,1248.3,1273.8,1306.6,1340.5,1375.6,1400.8,1406.8,1400.6,1383.1,1360.5,1344.7,1316.9,1292.5,1257.9,1215.2,1173.6,1128,1098.3,1051.4,965.91,910.66,860.56,746.22,647.32,520.77,352.47,323.18,544.07,694.45,879.13,877.89,818.79,775.07,652.52,518.82,353.17,168.31,-58.612,-334.51,-611.55,-963.5,-1149.4,-1479.3,-1335.6,-979.12,-1209.1,-1273.5,-1382.1,-1557.3,-1659.7,-1870,-1585.9,-1088.5,-951.64,-602.16,-431.28,-219.26,-12.722,317.89,425.02,549.76,629.89,578,461.54,443.38,425.54,423.55,423.7,360.05,318.6,227.18,175.92,113.15,97.654,111.92,118,105.79,110.78,126.96,132.34,131.99,133.09,133.72
6.1672,6.149,6.1071,6.0442,5.9533,5.8477,5.705,5.5595,5.3812,5.2411,5.1674,5.1496,5.1932,5.2623,5.3298,5.4236,5.5029,5.5974,5.7118,5.8517,6.0106,6.173,6.4272,6.719,6.8339,6.888,7.3281,7.5858,7.8902,8.3391,8.3812,7.6199,6.924,5.8428,5.6525,5.7276,5.7227,6.0802,6.5101,6.9683,7.4989,8.0595,8.6819,9.2412,9.821,9.9282,9.9999,9.9999,9.9306,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9965,9.9948,9.8787,9.7169,9.4291,9.0979,8.4594,8.1669,7.7102,7.3735,7.4619,7.7946,7.8219,7.842,7.8064,7.7645,7.936,8.0145,8.2028,8.303,8.4313,8.4622,8.4254,8.4071,8.4299,8.4143,8.3751,8.3611,8.3597,8.3558,8.3539
