25950,25951,25953,25959,25974,26005,26056,26107,26164,26220,26290,26364,26451,26548,26644,26747,26854,26976,27089,27216,27328,27490,27614,27790,27922,28109,28243,28420,28576,28718,28878,29023,29266,29420,29610,29693,29925,29938,30096,30145,30036,30115,30264,30341,30402,30479,30576,30671,30850,31087,31289,31301,31364,31707,31787,32027,32133,32310,32321,32401,32555,32837,32976,33153,33321,33406,33529,33569,33744,33935,34153,34383,34625,34836,35038,35208,35350,35426,35446,35433,35404,35371,35345,35334
1797.9,1798.6,1800.4,1803.2,1806.9,1811.7,1817.5,1824.3,1832.2,1841,1850.9,1861.8,1873.8,1886.9,1901.1,1916.3,1932.7,1950.2,1968.8,1988.6,2009.6,2031.8,2055.3,2080,2106,2132.5,2158.8,2184.9,2210.6,2236,2261,2285.4,2309.1,2332,2354.2,2375.7,2396.3,2416.2,2435.9,2455,2474.5,2493.9,2512.8,2531.3,2549.4,2567,2584.1,2600.7,2616.6,2631.7,2645.9,2659.4,2672.7,2685.1,2696.8,2707.8,2718,2727.7,2736.8,2745.6,2753.8,2761.4,2768.3,2774.7,2780.5,2785.9,2790.9,2795.5,2799.8,2803.7,2807,2810,2812.4,2814.5,2816.2,2817.7,2818.8,2819.8,2820.6,2821.3,2821.8,2822.2,2822.5,2822.6
0.0021776,0.003411,0.0054495,0.011529,0.018823,0.030585,0.032901,0.026644,0.026974,0.023738,0.028756,0.023912,0.031463,0.025028,0.028415,0.02317,0.029113,0.023155,0.027157,0.020278,0.027276,0.024771,0.02427,0.026708,0.0214,0.028403,0.015785,0.030293,0.012314,0.026304,0.01149,0.029852,0.020093,0.02338,0.011651,0.018919,0.017325,-0.00033398,0.02465,-0.014455,-0.00022265,0.012988,0.014674,0.0027676,0.0097213,0.0061016,0.012547,0.0087485,0.026692,0.019602,0.018139,-0.01239,0.034641,0.018319,0.015969,0.021514,0.012828,0.015315,-0.0027807,0.017652,0.024497,0.034217,0.0088527,0.035278,0.0074282,0.02257,0.0061678,0.017373,0.032951,0.036259,0.042429,0.05,0.05,0.05,0.05,0.047018,0.038813,0.016045,0.00094553,-0.013955,-0.024331,-0.032752,-0.037725,-0.039958
994,993.57,992.54,990.94,988.74,985.95,982.56,978.57,973.97,968.75,962.91,956.43,949.31,941.54,933.1,923.98,914.18,903.68,892.46,880.48,867.75,854.23,839.9,824.77,808.82,792.25,775.32,758,740.38,722.42,704.22,685.76,667.24,648.68,630.09,611.37,592.65,573.91,554.92,536,516.53,496.75,477.02,457.37,437.68,418.11,398.61,379.28,360.22,341.72,323.78,306.24,288.72,271.93,255.75,240.09,225.05,210.53,196.52,182.84,169.74,157.36,145.74,134.68,124.32,114.5,105.25,96.508,88.325,80.786,73.889,67.635,62.014,56.995,52.544,48.631,45.223,42.288,39.794,37.73,36.091,34.882,34.109,33.779
0.0084827,0.01093,0.0087692,0.017492,0.012027,0.017166,-0.010033,0.0014651,-0.0049296,0.0040576,-0.0023002,0.0020545,0.00058318,-0.0019241,0.00064511,-0.0011937,0.0020278,-0.002926,0.0023194,-0.0038803,0.0059043,-0.0060474,0.0057576,-0.0056611,0.0051346,-0.0051414,0.0033861,-0.0019532,-0.00084282,0.0013571,-0.0023896,0.0058005,-0.0060651,0.0041546,-0.0071717,0.0091022,-0.011363,0.0080161,-0.0046733,-0.0052987,0.006619,0.0017345,-0.0025658,-0.00019211,0.00037328,0.0007474,-0.00053219,0.0026144,0.0016927,-0.00073471,-0.0059286,7.5292e-05,0.013139,-0.01431,0.011039,-0.0093469,0.0072171,-0.010189,0.0058233,0.00048362,0.0089986,-0.009931,0.0045001,-0.00021551,-0.0063367,0.0060949,-0.010074,0.015228,-0.0013526,0.0056456,0.00099657,0.0058178,-0.0045646,0.004484,-0.0052728,0.0010857,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
0,0.10933,0.36636,0.7699,1.3194,2.0139,2.8527,3.8344,4.9576,6.2208,7.6222,9.1599,10.832,12.635,14.567,16.626,18.808,21.111,23.531,26.064,28.708,31.458,34.31,37.261,40.306,43.441,46.661,49.963,53.34,56.79,60.306,63.883,67.517,71.203,74.934,78.707,82.515,86.353,90.217,94.099,97.995,101.9,105.81,109.71,113.61,117.49,121.35,125.19,129,132.77,136.51,140.19,143.82,147.4,150.92,154.37,157.74,161.05,164.27,167.4,170.45,173.4,176.25,179,181.64,184.18,186.6,188.9,191.08,193.14,195.07,196.88,198.55,200.09,201.49,202.75,203.87,204.85,205.69,206.39,206.94,207.34,207.6,207.71
54877,54918,55007,55125,55221,55247,55151,55118,55098,55141,55120,55133,55081,55005,54995,54985,54995,54933,54999,55005,55189,54997,55194,54993,55218,54991,55185,54978,54933,54966,54815,54757,53822,53598,53028,53311,52318,53085,52645,53075,54837,55027,54586,54732,55000,55102,55001,54897,54053,52712,51648,52084,52098,49879,49691,48279,47816,46802,47030,46724,45854,44074,43317,42305,41359,40968,40320,40197,39217,38156,36951,35718,34443,33379,32380,31569,30903,30563,30485,30560,30712,30876,31005,31065
1535.2,1535.2,1534.8,1532,1529.1,1526.2,1522.9,1519.2,1514.5,1509,1503,1496.7,1493.3,1490.7,1486.7,1480.5,1473.8,1468.4,1460.7,1454,1447.4,1441.4,1433,1428.3,1417.7,1375.2,1329.3,1286.7,1245.6,1203.8,1162.9,1121.4,1079.3,1039.8,1000.3,961.98,920.1,888.39,866.9,849.6,837.18,817.4,795.62,776.9,759.61,740.46,722.27,703.51,682.89,661.62,642.92,631.05,616.54,595.56,582.44,562.28,549.53,533.25,524.99,514.35,501.14,483.54,473.87,457.48,444.87,437.9,429.68,425.33,413.74,399.27,382.14,362.46,340.09,318.08,300.18,281.73,266.08,257.81,255.48,256.72,259.8,263.18,265.84,267.08
4.6602,4.6571,4.6506,4.6439,4.6358,4.6287,4.6283,4.6248,4.6193,4.6101,4.6022,4.5926,4.578,4.5633,4.5437,4.5309,4.5138,4.4944,4.4725,4.4483,4.4119,4.4048,4.3707,4.3455,4.3032,4.3003,4.2802,4.2622,4.231,4.2021,4.1969,4.1851,4.2048,4.1889,4.1952,4.1615,4.1867,4.1347,4.1457,4.1184,4.0263,4.008,4.0115,3.9881,3.9559,3.9388,3.9369,3.9383,3.9677,4.0222,4.0546,4.0212,4.0103,4.1147,4.1175,4.1794,4.1914,4.2354,4.2152,4.223,4.2613,4.3501,4.3857,4.4492,4.5065,4.5212,4.5546,4.5541,4.6128,4.6906,4.776,4.8702,4.9728,5.0694,5.1532,5.2301,5.2955,5.3301,5.3369,5.3276,5.3104,5.2923,5.2783,5.2718
