25989,25993,26002,26015,26037,26058,26092,26119,26158,26209,26273,26340,26416,26498,26584,26684,26777,26895,26993,27108,27232,27409,27493,27647,27778,27936,28082,28234,28379,28523,28664,28803,28934,29063,29188,29309,29427,29539,29647,29751,29853,29952,30059,30142,30233,30322,30408,30491,30571,30649,30723,30795,30865,30932,30996,31058,31117,31174,31228,31280,31329,31376,31421,31464,31669,32004,32343,32670,32981,33278,33560,33827,34077,34310,34527,34726,34908,35072,35218,35346,35449,35516,35553,35571,35579,35581
1797.9,1798.6,1800.2,1802.7,1806.1,1810.5,1815.8,1822,1829.2,1837.3,1846.4,1856.4,1867.3,1879.3,1892.2,1906.2,1921.1,1937,1954,1972,1991.1,2011.2,2032.3,2054.8,2078.2,2103,2128.3,2153.4,2178.3,2202.9,2227.2,2251.1,2274.6,2297.6,2320.2,2342.1,2363.5,2384.3,2404.4,2424,2443.1,2462,2480.5,2498.6,2516.4,2533.7,2550.6,2567,2583,2598.6,2613.6,2628.2,2642.4,2656.1,2669.3,2682.1,2694.3,2706.2,2717.5,2728.4,2738.8,2748.8,2758.4,2767.5,2776,2783.7,2790.5,2796.5,2801.8,2806.5,2810.6,2814.3,2817.4,2820.1,2822.4,2824.4,2826,2827.4,2828.5,2829.5,2830.2,2830.8,2831.2,2831.6,2831.8,2831.9
0.020775,0.021982,0.020543,0.021636,0.021549,0.019367,0.024376,0.013601,0.026145,0.022129,0.030474,0.021738,0.031246,0.021062,0.031764,0.021107,0.03078,0.022705,0.026372,0.02097,0.035576,0.024097,0.018505,0.029131,0.020765,0.028077,0.020401,0.024751,0.0189,0.021654,0.017745,0.019317,0.015348,0.017348,0.014037,0.015489,0.012641,0.013713,0.011272,0.012585,0.010107,0.012512,0.0099684,0.0094004,0.0098788,0.0094582,0.0089557,0.0089644,0.0082823,0.0084383,0.0076995,0.0079656,0.007206,0.0075526,0.0067281,0.0071906,0.0062649,0.0069221,0.0057947,0.0067873,0.0051686,0.0071572,0.0032883,0.013591,0.04163,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.042949,0.031015,0.020968,0.013527,0.008825,0.0068137
994,993.6,992.67,991.21,989.21,986.66,983.57,979.93,975.72,970.94,965.6,959.67,953.17,946.07,938.37,930.06,921.13,911.58,901.39,890.53,878.97,866.78,853.88,840.21,825.83,810.65,794.93,778.86,762.44,745.73,728.74,711.5,694.03,676.33,658.45,640.41,622.25,603.97,585.61,567.17,548.68,530.12,511.55,492.97,474.41,455.9,437.47,419.15,400.94,382.88,364.99,347.29,329.8,312.56,295.59,278.9,262.53,246.49,230.8,215.48,200.57,186.08,172.04,158.43,145.42,133.29,122.12,111.88,102.51,93.935,86.115,78.998,72.538,66.7,61.444,56.74,52.559,48.878,45.672,42.921,40.607,38.713,37.224,36.135,35.442,35.147
-0.019994,0.02,-0.019917,0.019941,-0.019929,0.018268,-0.016093,0.0076046,0.0012082,0.0041655,-0.0022743,0.0012583,-0.00010482,-0.0011612,0.0026037,-0.0040475,0.0051115,-0.0058574,0.0037126,-0.0026243,0.008042,-0.012723,0.0089178,-0.0048118,0.0031984,-0.0022761,0.00083968,-0.0011564,9.969e-05,-0.00060626,5.7787e-05,-0.00076148,3.7342e-06,-0.00034919,-0.00018641,-0.0002261,-0.00025216,-0.00018258,-0.00017797,-9.394e-05,-0.00021957,0.00048293,-0.0010987,0.00049465,-0.00021141,-5.8313e-05,-8.9833e-05,-8.9183e-05,-6.8143e-05,-9.1682e-05,-5.5162e-05,-8.2446e-05,-4.6903e-05,-8.2502e-05,-4.5129e-05,-7.3151e-05,-5.0597e-05,-4.4272e-05,-8.6959e-05,2.6273e-05,-0.00021316,0.00037361,-0.0014782,0.0098352,0.0078957,0.00020018,0.00013477,-0.00011526,8.2566e-05,-5.9481e-05,4.539e-05,-3.8509e-05,3.8003e-05,-4.4377e-05,6.0106e-05,-9.1605e-05,0.00015541,-0.0003013,0.0007312,-0.0029308,-0.015734,-0.02,-0.02,-0.02,-0.02,-0.02
0,0.10034,0.33625,0.70664,1.211,1.8486,2.6187,3.5201,4.5517,5.712,6.9996,8.4126,9.9491,11.607,13.384,15.279,17.287,19.407,21.636,23.97,26.407,28.943,31.575,34.299,37.112,40.01,42.989,46.044,49.172,52.369,55.63,58.951,62.327,65.754,69.227,72.742,76.293,79.876,83.486,87.119,90.768,94.43,98.1,101.77,105.44,109.1,112.75,116.39,120,123.58,127.13,130.64,134.12,137.54,140.92,144.24,147.5,150.7,153.83,156.88,159.86,162.76,165.57,168.3,170.93,173.47,175.9,178.24,180.47,182.59,184.59,186.49,188.26,189.92,191.46,192.87,194.16,195.32,196.35,197.25,198.02,198.66,199.17,199.54,199.77,199.87
54542,54551,54567,54606,54629,54713,54737,54873,54967,55018,55000,55016,55000,54994,55000,54946,55000,54884,55000,55010,54999,54578,55000,54886,55000,54946,55000,54982,55000,55000,54999,54974,54996,55000,54998,55000,54993,55000,55000,55000,55000,55000,54910,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55001,55000,55000,55000,55000,55000,55000,55000,53619,51208,48716,46428,44337,42427,40688,39108,37678,36388,35228,34192,33274,32465,31763,31158,30679,30374,30209,30132,30101,30093
1532.6,1532.4,1531.9,1530.6,1528.6,1526.6,1523.2,1520.9,1516.7,1512.1,1506.3,1500.7,1495.6,1492.9,1489,1484.7,1478.2,1472.3,1467.4,1459.5,1452.8,1446.3,1441.5,1433.8,1428.9,1423.6,1382.6,1339.7,1297.8,1258,1218.7,1179.3,1140.6,1101.6,1063.6,1025.9,988.82,952.05,915.24,888.42,869.59,850.49,831.16,812.52,793.79,775.57,758.38,740.89,723.47,706.27,690.57,675.54,661.06,647.14,633.68,620.71,607.86,595.16,583.99,573.71,564.19,554.77,545.76,536.4,520.64,498.42,479.56,461.95,447.74,430.49,414.14,396.04,380.17,360.95,341.43,321.19,305.99,290.84,275.05,260.97,249.66,242.27,237.97,235.86,234.97,234.7
4.6749,4.6733,4.6702,4.6663,4.6626,4.6553,4.6497,4.6388,4.6279,4.619,4.6115,4.6028,4.5908,4.5748,4.5553,4.5419,4.5254,4.5132,4.4866,4.4694,4.4427,4.4384,4.4047,4.3838,4.3478,4.3176,4.3029,4.2909,4.2706,4.2382,4.2081,4.1944,4.1808,4.1666,4.1419,4.1169,4.0951,4.0779,4.0575,4.0356,4.0278,4.0225,4.0208,4.0062,3.9903,3.9742,3.9549,3.9442,3.9378,3.9344,3.926,3.9161,3.9066,3.8964,3.8863,3.8728,3.8629,3.8565,3.8441,3.8311,3.8186,3.808,3.798,3.791,3.8497,3.964,4.0794,4.1907,4.2944,4.4061,4.5124,4.6242,4.7169,4.8147,4.9059,4.9972,5.071,5.1401,5.2061,5.2643,5.3122,5.3438,5.3615,5.3697,5.3727,5.3735
