27211,27216,27225,27241,27262,27289,27323,27363,27409,27460,27518,27579,27653,27722,27794,27887,27988,28075,28174,28286,28394,28519,28657,28773,28900,29049,29191,29344,29491,29636,29776,29917,30051,30182,30307,30431,30549,30665,30772,30884,30981,31080,31174,31268,31358,31447,31532,31615,31695,31778,31848,31926,31991,32056,32118,32177,32235,32290,32342,32394,32441,32490,32531,32574,32613,32652,32687,32724,32754,32784,32813,32930,33199,33504,33793,34062,34312,34542,34752,34940,35109,35256,35379,35465,35513,35536,35545,35547
1797.9,1798.5,1800,1802.2,1805.3,1809.3,1814.1,1819.7,1826.2,1833.5,1841.7,1850.7,1860.7,1871.5,1883.3,1896,1909.6,1924.1,1939.6,1956.1,1973.5,1992,2011.4,2031.9,2053.4,2076.1,2099.8,2124.4,2148.8,2173.1,2197.2,2220.9,2244.3,2267.1,2289.5,2311.3,2332.6,2353.2,2373.3,2392.8,2411.7,2430.1,2448.1,2465.7,2482.9,2499.8,2516.4,2532.5,2548.2,2563.5,2578.4,2592.8,2606.9,2620.5,2633.6,2646.3,2658.6,2670.4,2681.7,2692.6,2703.1,2713.2,2722.8,2732,2740.8,2749.2,2757.1,2764.7,2771.8,2778.6,2785,2790.9,2796.3,2801,2805,2808.5,2811.5,2814,2816.1,2817.9,2819.3,2820.5,2821.4,2822.1,2822.7,2823.1,2823.3,2823.4
0.020256,0.020102,0.019581,0.020046,0.020381,0.020785,0.020973,0.021533,0.020333,0.02133,0.020398,0.021264,0.021743,0.017548,0.020753,0.023502,0.020949,0.017485,0.021839,0.019814,0.019945,0.022706,0.020949,0.016686,0.021619,0.019978,0.020218,0.019717,0.018422,0.01726,0.016678,0.015766,0.01495,0.013857,0.013438,0.012433,0.012166,0.010965,0.011012,0.010187,0.0092234,0.0093142,0.0087885,0.0085877,0.0083281,0.0079751,0.0078069,0.007294,0.0076346,0.0068975,0.0066721,0.0069371,0.0056214,0.0062355,0.0054239,0.0057586,0.0052453,0.0053015,0.005149,0.0050315,0.0047881,0.0049365,0.0042413,0.0047971,0.0041612,0.00449,0.0042265,0.0044484,0.0035268,0.0040282,0.0064133,0.030707,0.048265,0.049999,0.049999,0.05,0.05,0.05,0.05,0.05,0.049998,0.05,0.046632,0.034932,0.02308,0.014545,0.0090816,0.0067626
994,993.62,992.72,991.31,989.38,986.93,983.96,980.46,976.43,971.86,966.74,961.07,954.85,948.05,940.68,932.72,924.18,915.03,905.25,894.84,883.79,872.1,859.75,846.74,833.02,818.63,803.52,787.8,771.66,755.22,738.49,721.5,704.27,686.81,669.15,651.32,633.34,615.23,597.01,578.72,560.37,541.97,523.51,505.02,486.53,468.08,449.68,431.35,413.1,394.98,377.01,359.21,341.61,324.2,307.02,290.08,273.42,257.04,240.98,225.26,209.91,194.93,180.35,166.17,152.43,139.14,126.31,113.97,102.12,90.785,79.97,69.741,60.288,51.712,43.972,37.011,30.773,25.213,20.291,15.971,12.221,9.0127,6.3213,4.1239,2.401,1.1414,0.34078,0.00045771
0.00055047,-0.0024867,-0.0004027,0.0013559,0.00027537,0.00048915,0.00038327,-9.1883e-05,-0.00076063,0.001121,-0.0015182,0.0022479,-0.0024649,-0.00012603,0.0019324,0.00047961,-0.0025359,0.0008577,0.00077157,-0.0010808,0.00090973,0.00063412,-0.0018877,0.00039604,0.0010414,-0.00096811,0.00061233,-0.00071115,-5.3293e-05,-0.00046861,4.0404e-05,-0.00041659,-8.5769e-05,-0.0003369,-1.5113e-05,-0.00031684,1.0211e-05,-0.00038151,0.00022822,-0.0005427,0.00015312,-0.00021575,4.5016e-05,-0.00016997,4.8864e-05,-0.00018446,5.3399e-05,-0.00019343,0.00022015,-0.00047299,0.00039857,-0.0004635,0.00013674,-0.00015425,2.7095e-05,-8.4821e-05,-1.1497e-06,-9.0857e-05,9.1662e-05,-0.00023271,0.00021519,-0.00031948,0.00018902,-0.0001744,9.6827e-05,-0.00017037,0.00027436,-0.00049521,0.00037546,-0.00065838,0.0051027,0.011765,0.0026631,0.00022401,-0.00027999,0.00031345,-0.00033101,0.00034824,-0.00037189,0.00040349,-0.00042121,2.5746e-05,-0.010025,-0.019999,-0.02,-0.02,-0.02,-0.019963
-2.8422e-14,0.11606,0.38892,0.81736,1.4008,2.1385,3.0294,4.0725,5.2664,6.6095,8.1002,9.7365,11.516,13.437,15.497,17.693,20.021,22.481,25.067,27.777,30.607,33.554,36.614,39.782,43.055,46.429,49.899,53.461,57.109,60.841,64.649,68.531,72.48,76.492,80.561,84.683,88.851,93.061,97.307,101.58,105.89,110.21,114.54,118.89,123.23,127.58,131.91,136.23,140.53,144.81,149.06,153.27,157.44,161.56,165.63,169.64,173.59,177.47,181.28,185.01,188.66,192.22,195.69,199.06,202.34,205.5,208.56,211.51,214.34,217.05,219.64,222.1,224.43,226.62,228.68,230.6,232.38,234.02,235.51,236.85,238.05,239.09,239.98,240.72,241.3,241.73,242,242.12
44990,44991,44995,45001,45005,45007,45007,45000,44997,45000,44990,45000,44963,45000,45051,45000,44930,45000,45030,45000,45041,45000,44907,45000,45060,45000,45031,45000,45004,45000,45015,45000,45003,45000,45009,45000,45003,44991,45006,44970,45002,45000,45006,45000,45002,44994,45000,44996,45000,44967,45000,44967,45000,45000,45000,45000,45000,45000,45000,44989,45000,44983,45001,44996,45000,44997,45000,44979,45000,45000,45000,44354,42652,40774,39061,37530,36155,34938,33858,32915,32094,31395,30820,30426,30214,30116,30079,30069
1439,1438.9,1438.8,1437.9,1436.6,1435,1433.1,1431,1428.5,1425.7,1422.5,1420,1418.1,1416.8,1414.1,1412.4,1408.3,1404.6,1398.9,1393.6,1390.1,1388.8,1382.7,1378,1377.9,1375.7,1372.1,1343.3,1300.2,1264.9,1230.4,1189.2,1149.9,1108.7,1070.1,1031.7,992.24,956.85,924.47,892.69,859.91,833.92,812.74,792.7,776.71,762.43,744.43,725.8,709.87,694.86,680.56,666.27,653.07,637.84,623.18,608.94,595.22,582.04,571.8,561.78,551.4,540.32,529.92,519.87,510.67,502.79,495.26,487.95,481.24,474.77,468.67,459.97,443.09,426.04,408.41,390.02,369.31,349.01,328.67,311.52,294.94,278.89,265.32,255.88,250.63,248.09,247.06,246.76
5.1804,5.1797,5.1777,5.1754,5.1726,5.1691,5.1652,5.1608,5.1556,5.149,5.1425,5.1302,5.1168,5.0978,5.0757,5.0577,5.0458,5.0287,5.0139,5.0021,4.9788,4.9535,4.9412,4.9176,4.8752,4.8446,4.8091,4.8024,4.8087,4.7791,4.7361,4.7239,4.7024,4.6883,4.6656,4.6459,4.632,4.6082,4.585,4.5647,4.55,4.5452,4.5438,4.5382,4.5178,4.4925,4.4858,4.4843,4.4693,4.4522,4.4317,4.4148,4.3996,4.3972,4.3957,4.3942,4.3926,4.3908,4.3719,4.354,4.339,4.3311,4.3215,4.3133,4.3048,4.2963,4.2881,4.2817,4.2734,4.2665,4.2598,4.2865,4.3813,4.4913,4.604,4.7118,4.8165,4.913,5.005,5.0849,5.1578,5.2243,5.2807,5.321,5.3428,5.3527,5.3562,5.3571
